frame,boxes
no_country_clip2_00409.png,"[458.27954292297363, 22.273043990135193, 574.6253433227539, 197.75886869430542]"
no_country_clip2_00651.png,"[314.0304436683655, 68.97065192461014, 432.8928918838501, 214.26588368415833]"
no_country_clip2_01027.png,"[455.768328666687, 15.376887321472168, 575.0978860855103, 196.80096459388733]"
no_country_clip2_00770.png,"[112.89791631698608, 65.22746878862381, 192.30486345291138, 174.34466457366943]","[343.52645778656006, 58.94280016422272, 397.6058406829834, 126.86002552509308]","[571.3411989212036, 132.45359230041504, 687.2323999404907, 266.4864864349365]"
no_country_clip2_00549.png,"[295.7701964378357, 72.46190005540848, 412.06757497787476, 209.6698489189148]"
no_country_clip2_00210.png,"[540.9670457839966, 25.887119114398956, 625.0316400527954, 145.9556336402893]"
no_country_clip2_00580.png,"[455.58631706237793, 11.082883834838867, 575.5022945404053, 195.2042624950409]","[126.23442363739014, 45.08191633224487, 213.52463150024414, 141.05507254600525]"
no_country_clip2_01155.png,"[457.67800998687744, 12.837256848812103, 578.7808790206909, 193.5081272125244]"
no_country_clip2_00235.png,"[6.480702668428421, 233.44882941246033, 37.4191609621048, 269.9762375354767]","[128.08673667907715, 227.95017218589783, 161.35887241363525, 265.03339076042175]","[323.3694181442261, 53.82540833950043, 377.8924322128296, 123.55103540420532]","[562.1275501251221, 124.17723882198334, 675.3608055114746, 265.0858736038208]"
no_country_clip2_01240.png,"[455.23311042785645, 16.72472983598709, 575.8014183044434, 198.26080775260925]"
no_country_clip2_00012.png,"[123.55099081993103, 159.19586825370789, 161.04247498512268, 196.69723558425903]","[559.2578220367432, 49.32261794805527, 672.2681751251221, 191.43890595436096]","[245.3554334640503, 49.81759798526764, 282.2238779067993, 97.20682847499847]"
no_country_clip2_00317.png,"[461.4350004196167, 19.796066403388977, 583.6826066970825, 198.4637312889099]"
no_country_clip2_00829.png,"[449.84463691711426, 25.85820907354355, 574.2017784118652, 204.58651995658875]","[713.3594303131104, -0.2882651090621948, 853.9359741210938, 136.3221788406372]"
no_country_clip2_00355.png,"[459.46729373931885, 22.054233491420746, 574.2623815536499, 195.37511920928955]"
no_country_clip2_00147.png,"[322.6873927116394, 48.748881101608276, 375.0196967124939, 126.00496089458466]","[563.6323175430298, 124.61476218700409, 676.4190607070923, 269.4315137863159]","[127.58175683021545, 232.14367938041687, 155.82736992835999, 265.89594054222107]"
no_country_clip2_00801.png,"[564.1182546615601, 136.96486043930054, 675.9977197647095, 271.24548053741455]","[293.7206072807312, 72.78515011072159, 380.84184408187866, 193.85559010505676]","[329.0592393875122, 64.91861951351166, 391.0783920288086, 114.73097789287567]"
no_country_clip2_00901.png,"[297.2720322608948, 40.93756705522537, 416.58359575271606, 195.14305782318115]"
no_country_clip2_00920.png,"[314.7203540802002, 43.170561254024506, 431.34041023254395, 186.1877143383026]"
no_country_clip2_01091.png,"[294.20212173461914, 57.02932971715927, 410.5650062561035, 200.01823449134827]"
no_country_clip2_00529.png,"[449.63229846954346, 30.95424109697342, 574.2605619430542, 210.88140201568604]"
no_country_clip2_00616.png,"[452.13562774658203, 12.18949294090271, 575.2357215881348, 194.80707216262817]"
no_country_clip2_00192.png,"[540.4599304199219, 25.448749601840973, 623.1276702880859, 146.95512914657593]","[174.32417917251587, -2.836568593978882, 334.30944776535034, 75.25759321451187]"
no_country_clip2_00305.png,"[126.60671091079712, 224.22619009017944, 160.8179931640625, 265.10014963150024]","[326.46247816085815, 54.15740191936493, 378.59866857528687, 126.83238470554352]","[19.947593301534653, 231.44016194343567, 52.46382141113281, 262.3615605831146]","[560.2970724105835, 123.33735060691833, 672.502854347229, 260.9193346500397]"
no_country_clip2_00057.png,"[126.77871465682983, 233.03586602210999, 161.7760181427002, 270.6226508617401]","[562.6911745071411, 129.61374759674072, 674.967719078064, 268.37309169769287]","[367.51142740249634, 38.80944633483887, 421.6157793998718, 124.33978593349457]"
no_country_clip2_01083.png,"[295.2947473526001, 55.82553297281265, 410.2710886001587, 200.8918492794037]"
no_country_clip2_00095.png,"[306.38393449783325, 47.53535908460617, 360.30779123306274, 117.533038854599]","[112.44853568077087, 237.94532251358032, 150.4825165271759, 278.0418677330017]","[559.873254776001, 132.80496048927307, 672.4390163421631, 273.2158110141754]"
no_country_clip2_00351.png,"[458.48136806488037, 20.93860423564911, 573.7187223434448, 195.28017711639404]"
no_country_clip2_00093.png,"[311.38154554367065, 45.431760370731354, 370.26040410995483, 119.1671450138092]","[113.85728073120117, 238.7477958202362, 149.75632762908936, 278.1379163265228]","[559.9243049621582, 133.46209168434143, 672.775239944458, 274.0923764705658]"
no_country_clip2_00153.png,"[562.5623359680176, 124.02156937122345, 676.0271873474121, 268.99399042129517]","[321.5466990470886, 51.21303629875183, 373.79878854751587, 125.30202925205231]","[128.40804958343506, 233.55505347251892, 155.88169288635254, 266.55263781547546]"
no_country_clip2_00133.png,"[326.37688064575195, 48.06680482625961, 380.4713258743286, 125.22035431861877]","[562.8427581787109, 124.01706743240356, 676.5523471832275, 267.89694929122925]","[129.74263286590576, 233.70545077323914, 155.60849857330322, 266.6113474369049]"
no_country_clip2_00390.png,"[457.5480089187622, 22.782321751117706, 573.3612699508667, 196.52694296836853]"
no_country_clip2_00455.png,"[455.86163425445557, 23.1196471452713, 575.9621000289917, 201.3285698890686]"
no_country_clip2_00025.png,"[558.8191947937012, 67.77726930379868, 673.5845623016357, 207.55265760421753]","[124.58066296577454, 175.12367355823517, 161.94644236564636, 214.69917631149292]"
no_country_clip2_01013.png,"[454.6019582748413, 14.646927773952484, 575.5654249191284, 195.5262324810028]"
no_country_clip2_00810.png,"[565.4126043319702, 134.86068677902222, 676.3983373641968, 270.2081036567688]","[336.90277194976807, 65.51677531003952, 389.0297632217407, 106.81736135482788]","[330.09611415863037, 98.37843906879425, 402.1394510269165, 186.36416864395142]","[129.21433925628662, 231.55374097824097, 162.284649848938, 271.5918369293213]"
no_country_clip2_00604.png,"[453.1570358276367, 12.007761061191559, 575.0296001434326, 193.73567581176758]"
no_country_clip2_00933.png,"[299.56054639816284, 44.50553798675537, 413.7363600730896, 187.0124912261963]"
no_country_clip2_00652.png,"[314.7071113586426, 69.21978271007538, 433.07727909088135, 214.6523561477661]"
no_country_clip2_01230.png,"[455.46167373657227, 16.80787467956543, 575.7302513122559, 198.4343547821045]"
no_country_clip2_01294.png,"[448.28245067596436, 25.948524475097656, 569.6240930557251, 210.11819863319397]"
no_country_clip2_01184.png,"[457.82282066345215, 15.813016712665558, 577.5502662658691, 197.2726809978485]"
no_country_clip2_01044.png,"[455.58530616760254, 15.723048448562622, 575.4023170471191, 196.45656085014343]"
no_country_clip2_00431.png,"[458.6855182647705, 22.86063379049301, 573.2921752929688, 196.11291646957397]"
no_country_clip2_00335.png,"[457.3417863845825, 20.950477421283722, 582.1333093643188, 199.3635983467102]"
no_country_clip2_00123.png,"[122.82928776741028, 233.26562762260437, 156.55341982841492, 268.8567626476288]","[340.5247321128845, 43.82140871882439, 395.77099084854126, 119.80438089370728]","[562.2188339233398, 125.74178731441498, 674.7555828094482, 265.83590745925903]"
no_country_clip2_00044.png,"[127.28547620773315, 219.7005591392517, 162.69648838043213, 257.8146457672119]","[310.3487901687622, 37.721672147512436, 365.5393991470337, 111.60841143131256]","[560.9966115951538, 115.58236503601074, 674.0803556442261, 258.7932696342468]"
no_country_clip2_00429.png,"[458.8840579986572, 22.629836201667786, 574.5588264465332, 197.0594301223755]"
no_country_clip2_00999.png,"[454.9569339752197, 14.810038983821869, 576.4796276092529, 195.16907143592834]"
no_country_clip2_00771.png,"[111.41949534416199, 62.313982129096985, 194.5087025165558, 176.83061349391937]","[343.335120677948, 58.82158410549164, 397.1953921318054, 127.39895641803741]","[571.3836059570312, 132.60846984386444, 687.1584529876709, 266.3620810508728]"
no_country_clip2_00594.png,"[453.76018619537354, 12.362812161445618, 575.0153970718384, 194.49482202529907]"
no_country_clip2_00412.png,"[457.7978515625, 22.21882003545761, 574.6620388031006, 197.88600778579712]"
no_country_clip2_00988.png,"[453.9117193222046, 14.734666764736176, 575.8992223739624, 196.03906297683716]"
no_country_clip2_00641.png,"[452.6673583984375, 14.98801201581955, 574.0253772735596, 195.45788979530334]"
no_country_clip2_00029.png,"[559.1822576522827, 75.87601315975189, 672.3481874465942, 216.45495414733887]","[124.30155491828918, 183.27559995651245, 161.5671546459198, 222.27631902694702]","[236.61273527145386, 30.02394798398018, 288.1402153968811, 96.76883864402771]"
no_country_clip2_00045.png,"[127.49883818626404, 221.4397611618042, 162.19193816184998, 259.2771792411804]","[560.8122749328613, 117.24341773986816, 674.1007251739502, 261.43815326690674]","[317.4082980155945, 35.14439895749092, 371.3810820579529, 111.24693286418915]"
no_country_clip2_00229.png,"[9.446506828069687, 237.70456099510193, 42.027002573013306, 268.3255121707916]","[561.83434009552, 124.33202958106995, 675.6251039505005, 264.5934808254242]","[322.6984872817993, 58.25969332456589, 376.24720096588135, 126.55108404159546]"
no_country_clip2_01122.png,"[290.9890432357788, 58.894938588142395, 406.9187593460083, 201.00000429153442]"
no_country_clip2_01021.png,"[454.96522331237793, 15.622563004493713, 575.2684745788574, 196.17600870132446]"
no_country_clip2_00260.png,"[125.08761405944824, 223.25205731391907, 162.38637113571167, 266.2359182834625]","[14.82732281088829, 229.85317969322205, 47.84741246700287, 265.20639538764954]","[323.8597779273987, 55.664168298244476, 376.2567791938782, 127.32062268257141]","[561.5846490859985, 124.33949303627014, 672.6052579879761, 261.65292286872864]"
no_country_clip2_00954.png,"[454.1096019744873, 14.811367869377136, 575.2629146575928, 196.90651607513428]"
no_country_clip2_00854.png,"[447.2306652069092, 26.351610720157623, 573.6029243469238, 204.73696064949036]","[669.0456447601318, -0.6623111367225647, 848.1481971740723, 180.35012078285217]"
no_country_clip2_00705.png,"[310.0397596359253, 67.91582596302032, 434.04025745391846, 209.31364250183105]"
no_country_clip2_00775.png,"[119.99246430397034, 50.511786103248596, 207.82660937309265, 162.44677793979645]","[343.52180767059326, 59.09549182653427, 396.8369035720825, 129.25554513931274]","[571.0063400268555, 132.62857127189636, 686.3781433105469, 267.4813606739044]","[114.08408761024475, 334.57580518722534, 171.31766438484192, 361.76868724823]"
no_country_clip2_00035.png,"[560.1701545715332, 92.40777254104614, 673.5601997375488, 232.24721312522888]","[251.79703187942505, 33.35794284939766, 301.8185820579529, 100.84412384033203]","[124.09604001045227, 196.08091473579407, 161.9415900707245, 237.34739995002747]"
no_country_clip2_00672.png,"[312.27633905410767, 61.03583288192749, 431.45201301574707, 216.40077900886536]"
no_country_clip2_00817.png,"[565.8603296279907, 133.66769468784332, 676.4788045883179, 268.2959837913513]","[117.35152697563171, 234.57027864456177, 158.08290362358093, 276.1066198348999]","[336.52987813949585, 62.99333554506302, 385.7469582557678, 112.3577401638031]"
no_country_clip2_01339.png,"[445.0315647125244, 21.35104149580002, 573.1917934417725, 202.82622933387756]"
no_country_clip2_00155.png,"[562.3829526901245, 123.93289744853973, 675.9471750259399, 268.5577254295349]","[322.53123474121094, 52.49678313732147, 374.83381843566895, 128.59198105335236]","[128.6350965499878, 233.2651286125183, 155.69639587402344, 266.1340117454529]","[63.338098645210266, 247.2939293384552, 91.88184988498688, 275.018278837204]"
no_country_clip2_00384.png,"[459.29160022735596, 23.04883110523224, 574.5614042282104, 194.84352159500122]"
no_country_clip2_00386.png,"[458.81420516967773, 22.36139589548111, 575.0530529022217, 195.38876605033875]"
no_country_clip2_00931.png,"[302.25061321258545, 42.8413610458374, 417.98755168914795, 191.71579146385193]"
no_country_clip2_01193.png,"[457.55442810058594, 15.865955173969269, 577.1260948181152, 197.2073974609375]"
no_country_clip2_00041.png,"[127.50161814689636, 214.1699652671814, 160.37050795555115, 250.27777099609375]","[562.4278364181519, 107.68492293357849, 673.8739309310913, 248.8811285495758]","[287.5207643508911, 40.98946410417557, 340.4970588684082, 113.6746928691864]"
no_country_clip2_00259.png,"[14.33483225107193, 229.92265057563782, 47.621733367443085, 265.2497007846832]","[125.24501037597656, 223.41113305091858, 162.54553651809692, 266.22932267189026]","[323.7381420135498, 54.88335311412811, 375.8580570220947, 127.71341955661774]","[560.8756580352783, 124.05096757411957, 674.4923458099365, 262.01956510543823]"
no_country_clip2_00795.png,"[256.0779438018799, 61.91100436449051, 342.0627326965332, 179.2847776412964]","[566.1926107406616, 135.54998242855072, 677.6045370101929, 271.88139295578003]","[328.4625840187073, 60.410106778144836, 389.1790976524353, 140.96354758739471]"
no_country_clip2_00410.png,"[458.0793352127075, 22.39070188999176, 574.5733327865601, 197.9072265625]"
no_country_clip2_01204.png,"[456.890118598938, 15.605200707912445, 576.013352394104, 197.5799844264984]"
no_country_clip2_00267.png,"[124.51556134223938, 223.8429503440857, 161.83127617835999, 266.37119340896606]","[326.44190645217896, 56.14604389667511, 378.0249352455139, 127.57009518146515]","[16.589067578315735, 230.61920356750488, 49.012948870658875, 264.14205026626587]","[561.6812400817871, 124.43404459953308, 672.7853488922119, 263.0134847164154]"
no_country_clip2_00978.png,"[453.43568897247314, 14.784155547618866, 575.9103422164917, 196.24426460266113]"
no_country_clip2_00399.png,"[457.3879337310791, 22.368539333343506, 573.5109329223633, 198.34618186950684]"
no_country_clip2_00932.png,"[301.5820326805115, 43.26550334692001, 415.7006802558899, 188.20423579216003]"
no_country_clip2_00122.png,"[122.13884663581848, 233.38953399658203, 156.7246654033661, 269.1097173690796]","[337.3335647583008, 41.78636693954468, 393.36973667144775, 120.0744321346283]","[561.9919891357422, 125.87624883651733, 673.908857345581, 265.3588104248047]"
no_country_clip2_00653.png,"[314.4829707145691, 69.91897177696228, 433.5448684692383, 214.53064107894897]"
no_country_clip2_00564.png,"[297.8899164199829, 75.20540326833725, 416.6253709793091, 213.95463156700134]"
no_country_clip2_00851.png,"[448.32162284851074, 26.334237575531006, 574.2553558349609, 205.58516931533813]","[676.8712339401245, -4.532508611679077, 852.0328636169434, 191.69084095954895]"
no_country_clip2_00521.png,"[450.5836009979248, 29.44356942176819, 574.362813949585, 208.60437560081482]"
no_country_clip2_01232.png,"[455.55280590057373, 16.7610382437706, 575.8930559158325, 198.66316175460815]"
no_country_clip2_00558.png,"[295.7112865447998, 76.53090423345566, 414.4296064376831, 210.49655675888062]"
no_country_clip2_00686.png,"[312.42036628723145, 54.07518458366394, 433.2408924102783, 210.806485414505]"
no_country_clip2_00309.png,"[326.33209800720215, 52.510462522506714, 379.39012336730957, 125.89635026454926]","[126.32235884666443, 221.9619426727295, 161.3027045726776, 264.5634751319885]","[19.941502660512924, 231.68994903564453, 52.613414883613586, 262.79216289520264]","[559.3729629516602, 123.58052039146423, 671.9900779724121, 261.87717366218567]"
no_country_clip2_01236.png,"[455.8255453109741, 16.60211980342865, 576.0255842208862, 198.78183937072754]"
no_country_clip2_01009.png,"[454.443247795105, 14.73856121301651, 575.8019742965698, 195.81702518463135]"
no_country_clip2_00232.png,"[323.7933621406555, 57.66407597064972, 377.47627210617065, 126.55697453022003]","[6.469105809926987, 233.93963837623596, 37.73727059364319, 268.7787435054779]","[561.9820318222046, 124.22989523410797, 675.590126991272, 265.3614139556885]","[128.43194460868835, 226.87326502799988, 159.15768694877625, 265.42938780784607]"
no_country_clip2_00569.png,"[299.34004497528076, 73.66462826728821, 419.25415229797363, 213.2477512359619]"
no_country_clip2_00301.png,"[126.753732919693, 224.5724813938141, 160.93713974952698, 264.92334818840027]","[326.7326145172119, 54.51023459434509, 378.4023780822754, 127.00243866443634]","[19.424336791038513, 231.84188675880432, 51.79231560230255, 262.75859904289246]","[560.7192726135254, 123.01097631454468, 671.9336700439453, 260.93463039398193]"
no_country_clip2_00637.png,"[453.58049964904785, 13.223029613494873, 574.4315547943115, 197.3517415523529]"
no_country_clip2_00547.png,"[295.7612500190735, 73.36288446187973, 415.01994371414185, 209.52563500404358]"
no_country_clip2_01251.png,"[455.5384006500244, 15.630167484283447, 576.0521202087402, 198.9093255996704]"
no_country_clip2_00275.png,"[124.36481165885925, 223.2800886631012, 161.2157928943634, 265.5292766094208]","[328.3473925590515, 55.34294140338898, 379.5335440635681, 127.83263957500458]","[17.47854283452034, 231.4199845790863, 49.87500202655792, 263.6119496822357]","[561.7518510818481, 123.89925765991211, 672.7276773452759, 262.0854778289795]"
no_country_clip2_00485.png,"[451.17841148376465, 28.084927678108215, 574.8112468719482, 207.6690788269043]"
no_country_clip2_00358.png,"[458.7794303894043, 21.925299048423767, 575.3065853118896, 196.62685346603394]"
no_country_clip2_00907.png,"[303.98917531967163, 40.7594855427742, 415.9418797492981, 191.50165104866028]"
no_country_clip2_01226.png,"[456.00447368621826, 16.484158158302307, 576.5883493423462, 199.27386331558228]"
no_country_clip2_00126.png,"[123.43468737602234, 233.69944095611572, 155.25929760932922, 267.69474172592163]","[341.58634853363037, 41.9756626188755, 397.0261936187744, 120.25588738918304]","[562.6559448242188, 125.30717122554779, 675.7353420257568, 266.4248695373535]"
no_country_clip2_00291.png,"[125.80927920341492, 223.74466705322266, 161.50339245796204, 264.8770704269409]","[19.079078316688538, 231.8101236820221, 51.80612063407898, 262.6224343776703]","[325.8396911621094, 56.4294707775116, 377.4505195617676, 127.29215741157532]","[561.3657903671265, 123.41849398612976, 672.676323890686, 260.9018909931183]"
no_country_clip2_01008.png,"[454.4831781387329, 14.78861951828003, 575.8495874404907, 195.4187717437744]"
no_country_clip2_00818.png,"[565.7277002334595, 133.59329879283905, 676.4789056777954, 267.60669898986816]","[117.54384970664978, 235.1093831062317, 154.5971109867096, 275.16045331954956]","[336.32496976852417, 63.01841080188751, 386.3447003364563, 113.00384974479675]"
no_country_clip2_01316.png,"[441.4260063171387, 18.062819957733154, 562.4023113250732, 207.23298740386963]"
no_country_clip2_01157.png,"[458.6339626312256, 12.710378110408783, 579.5612392425537, 192.8243749141693]"
no_country_clip2_01337.png,"[445.55141735076904, 21.11568772792816, 573.1777925491333, 203.6836371421814]"
no_country_clip2_00423.png,"[458.6604480743408, 23.175764083862305, 574.1889400482178, 196.42325735092163]"
no_country_clip2_00660.png,"[315.1934781074524, 67.94801753759384, 433.5695343017578, 214.56782817840576]"
no_country_clip2_00843.png,"[449.1712293624878, 25.74698406457901, 574.1390523910522, 205.52110075950623]","[689.2476692199707, -3.229940414428711, 846.93239402771, 157.74353194236755]"
no_country_clip2_00175.png,"[540.3837089538574, 24.388342320919037, 622.5025329589844, 146.52901792526245]"
no_country_clip2_00842.png,"[449.9003372192383, 25.634967148303986, 574.5165710449219, 205.11360478401184]","[688.3022804260254, -4.1075960993766785, 846.7712574005127, 160.5608127117157]"
no_country_clip2_01295.png,"[447.80748176574707, 25.81036376953125, 568.5585594177246, 209.92627501487732]"
no_country_clip2_00691.png,"[303.8709511756897, 68.64666420221329, 430.39037132263184, 211.40568804740906]"
no_country_clip2_01113.png,"[291.8012466430664, 57.34881550073624, 407.47990703582764, 201.93933653831482]"
no_country_clip2_00970.png,"[454.03585720062256, 15.401224911212921, 575.7436456680298, 196.07746505737305]"
no_country_clip2_00830.png,"[449.5275192260742, 25.670076847076416, 574.0538845062256, 204.433931350708]","[709.5823230743408, 0.7903072237968445, 854.5892143249512, 138.73458886146545]"
no_country_clip2_00268.png,"[124.45508456230164, 223.86199951171875, 161.70008730888367, 266.28484296798706]","[327.3726119995117, 56.188557386398315, 378.134238243103, 128.00287795066833]","[16.659894973039627, 230.56305408477783, 48.940568804740906, 264.2393355369568]","[561.4957914352417, 124.22485089302063, 672.5312604904175, 263.0026800632477]"
no_country_clip2_01187.png,"[457.4888210296631, 15.873424053192139, 577.5737190246582, 197.90280055999756]"
no_country_clip2_00588.png,"[453.5217161178589, 11.175000011920929, 575.2598314285278, 191.4533772468567]"
no_country_clip2_00786.png,"[184.56693148612976, 45.39672118425369, 277.4263229370117, 162.93395280838013]","[342.64162158966064, 60.5555899143219, 395.2699661254883, 132.64345479011536]","[568.6079921722412, 133.0611696243286, 682.7947235107422, 268.1419415473938]"
no_country_clip2_00816.png,"[565.4626941680908, 133.439581990242, 676.5142364501953, 268.4983215332031]","[120.30013012886047, 235.49717903137207, 157.84370064735413, 276.0808882713318]","[337.5139842033386, 63.35800886154175, 386.00817346572876, 110.92751216888428]","[348.8446741104126, 105.7618465423584, 409.90837955474854, 198.40363311767578]"
no_country_clip2_00449.png,"[455.3708953857422, 23.53781759738922, 575.3935222625732, 200.26029777526855]"
no_country_clip2_00620.png,"[453.12681007385254, 11.561141610145569, 575.0765056610107, 194.44240427017212]"
no_country_clip2_00376.png,"[458.664137840271, 23.12387788295746, 573.7907991409302, 195.1475706100464]"
no_country_clip2_00593.png,"[453.78657054901123, 12.167417168617249, 574.6026487350464, 194.821391582489]"
no_country_clip2_00864.png,"[449.4467487335205, 28.072913467884064, 572.3005886077881, 205.7721028327942]","[662.7907333374023, -3.579176962375641, 847.1371002197266, 179.07781863212585]"
no_country_clip2_00176.png,"[540.4033708572388, 24.24774080514908, 622.5791082382202, 146.78162550926208]"
no_country_clip2_00105.png,"[112.03233766555786, 238.37288737297058, 148.7267565727234, 276.7375204563141]","[287.7410888671875, 53.52649587392807, 342.3706512451172, 122.8032579421997]","[560.7784099578857, 130.7716245651245, 672.6378593444824, 269.0871534347534]"
no_country_clip2_00047.png,"[329.70499897003174, 35.40211597084999, 383.4178819656372, 111.32950818538666]","[126.94543647766113, 224.8634476661682, 161.82158422470093, 262.7778000831604]","[561.5971336364746, 119.25826859474182, 673.4840793609619, 264.4847400188446]"
no_country_clip2_00831.png,"[449.4902172088623, 25.876021564006805, 573.8558502197266, 204.7720432281494]","[702.5831909179688, -0.7194803357124329, 853.1726474761963, 138.8710789680481]"
no_country_clip2_00952.png,"[454.41954231262207, 15.073369860649109, 575.2200527191162, 195.8732614517212]"
no_country_clip2_00797.png,"[565.034782409668, 135.96158981323242, 677.1803150177002, 271.9029154777527]","[272.92665338516235, 64.15574699640274, 360.8134913444519, 188.42872524261475]"
no_country_clip2_01211.png,"[456.6612014770508, 15.26195228099823, 576.0039005279541, 197.15970945358276]"
no_country_clip2_00354.png,"[458.91822624206543, 21.074042081832886, 574.210371017456, 194.80388283729553]"
no_country_clip2_00718.png,"[309.01481342315674, 73.60988903045654, 435.9194097518921, 214.67659068107605]"
no_country_clip2_00167.png,"[540.4533090591431, 22.717390775680542, 623.0230932235718, 145.15440785884857]","[160.97737336158752, -2.4407369792461395, 327.5748414993286, 80.22989785671234]"
no_country_clip2_00742.png,"[453.4085969924927, 13.120721697807312, 575.544903755188, 198.27957487106323]"
no_country_clip2_01296.png,"[446.3822717666626, 25.463378190994263, 567.7363481521606, 209.6844937801361]"
no_country_clip2_00503.png,"[453.6328134536743, 24.879015684127808, 576.1741857528687, 203.36791563034058]"
no_country_clip2_00629.png,"[453.17139053344727, 11.495999097824097, 574.4390354156494, 195.6794502735138]"
no_country_clip2_01265.png,"[456.0459203720093, 16.785223960876465, 574.7584276199341, 200.05635452270508]"
no_country_clip2_01330.png,"[447.10657787323, 20.69889497756958, 572.1566877365112, 205.37675666809082]"
no_country_clip2_01047.png,"[455.2210807800293, 15.781269907951355, 575.5148296356201, 195.80934476852417]"
no_country_clip2_01038.png,"[455.6794204711914, 15.608091711997986, 574.8309593200684, 195.83681201934814]"
no_country_clip2_00955.png,"[454.17323780059814, 14.440625071525574, 575.384373664856, 196.5038800239563]"
no_country_clip2_00889.png,"[297.4657955169678, 39.3721941113472, 427.47070503234863, 198.40508675575256]"
no_country_clip2_00788.png,"[199.51964473724365, 49.69938683509827, 289.54159355163574, 166.06654286384583]","[340.59135007858276, 60.472379982471466, 395.17233896255493, 132.9723024368286]","[569.6139335632324, 134.99642837047577, 680.2388782501221, 271.528874874115]"
no_country_clip2_00804.png,"[305.96802711486816, 90.00777268409729, 386.08998012542725, 184.91949105262756]","[564.673791885376, 136.3159303665161, 676.6506061553955, 272.3409161567688]","[332.4308261871338, 64.37609791755676, 391.3547706604004, 111.39230751991272]"
no_country_clip2_00464.png,"[455.6638526916504, 23.180678248405457, 575.9595222473145, 201.7557225227356]"
no_country_clip2_00710.png,"[311.9771394729614, 68.06816506385803, 436.9573459625244, 208.17663717269897]"
no_country_clip2_00871.png,"[450.24944972991943, 28.076352298259735, 572.8113431930542, 205.9754602909088]","[661.6997756958008, -3.3220565915107727, 847.4869709014893, 179.32131385803223]"
no_country_clip2_01065.png,"[456.477370262146, 16.061051845550537, 576.290337562561, 198.38649320602417]"
no_country_clip2_00908.png,"[303.1435112953186, 40.272337794303894, 415.61849451065063, 191.1580934524536]"
no_country_clip2_00922.png,"[315.63081645965576, 41.977514922618866, 438.74243450164795, 184.55347800254822]"
no_country_clip2_01321.png,"[442.76160049438477, 17.41511571407318, 564.8784980773926, 208.44740438461304]"
no_country_clip2_00734.png,"[452.01715087890625, 16.263465523719788, 573.777910232544, 202.68600749969482]"
no_country_clip2_00360.png,"[458.4887981414795, 22.23732680082321, 574.4817962646484, 195.95622730255127]"
no_country_clip2_00513.png,"[453.4350824356079, 26.18424165248871, 576.5978517532349, 205.08650636672974]"
no_country_clip2_00190.png,"[540.6106548309326, 25.055198788642883, 623.1008815765381, 146.90510880947113]","[174.5517315864563, -2.9771538376808167, 334.8511862754822, 71.34228414297104]"
no_country_clip2_00227.png,"[323.52292251586914, 57.505162954330444, 376.2569055557251, 127.62367367744446]","[562.123405456543, 124.27974200248718, 673.9029941558838, 263.75857186317444]","[15.330449879169464, 240.94656443595886, 43.42949587106705, 268.11284708976746]"
no_country_clip2_00294.png,"[125.60317039489746, 223.60051822662354, 161.3617787361145, 264.9139971733093]","[18.883711844682693, 231.85496950149536, 51.667394280433655, 262.8296971321106]","[326.39328241348267, 55.452463269233704, 378.16868448257446, 127.09284627437592]","[560.7511157989502, 123.64743113517761, 672.56032371521, 261.2163541316986]"
no_country_clip2_00076.png,"[126.68840384483337, 236.9456968307495, 159.71491742134094, 273.1099557876587]","[561.3520927429199, 133.6408783197403, 673.0343322753906, 273.0751986503601]","[365.95833921432495, 46.83906102180481, 416.7811245918274, 125.4267166852951]"
no_country_clip2_00802.png,"[564.4592800140381, 137.13427436351776, 676.2043972015381, 271.2214846611023]","[301.5897660255432, 81.16901314258575, 381.738760471344, 190.7175760269165]","[329.7211227416992, 63.74890732765198, 391.8245840072632, 112.4793576002121]"
no_country_clip2_00325.png,"[460.16400241851807, 20.69334077835083, 582.0884256362915, 201.34774923324585]"
no_country_clip2_00053.png,"[127.2167100906372, 231.69218373298645, 161.07417917251587, 268.76602959632874]","[359.0014371871948, 39.088314324617386, 408.3742961883545, 119.50301134586334]","[562.1397819519043, 127.30695414543152, 675.1927947998047, 269.55949902534485]"
no_country_clip2_00117.png,"[119.4772744178772, 233.44008588790894, 153.89667463302612, 270.9623031616211]","[323.3474311828613, 44.997792452573776, 377.16372871398926, 119.12989282608032]","[561.5827283859253, 125.77338767051697, 673.7949800491333, 265.99222779273987]"
no_country_clip2_00249.png,"[124.87038540840149, 225.9237356185913, 162.0029513835907, 266.96406078338623]","[323.81999921798706, 54.1312038898468, 376.7620749473572, 127.77515578269958]","[12.5038443505764, 230.7363841533661, 45.17094850540161, 266.8720910549164]","[562.1270446777344, 124.47749102115631, 673.021089553833, 263.0976438522339]"
no_country_clip2_01280.png,"[440.469295501709, 27.17028558254242, 563.5936508178711, 211.92064476013184]"
no_country_clip2_00751.png,"[453.69129371643066, 13.710942149162292, 575.289400100708, 199.37908935546875]"
no_country_clip2_00625.png,"[452.7224521636963, 11.94602483510971, 574.7145042419434, 193.3675148487091]"
no_country_clip2_00540.png,"[302.10807704925537, 76.47352349758148, 422.6516180038452, 231.51559925079346]"
no_country_clip2_00544.png,"[299.32513427734375, 81.84577929973602, 420.10896492004395, 220.10241413116455]"
