frame,boxes
argo_02619.png,"[465.56587266921997, -5.0822389125823975, 805.3598363399506, 265.3242874145508]"
argo_01026.png,"[597.5831966400146, -1.6071876883506775, 774.788791179657, 86.11360788345337]"
argo_01256.png,"[467.12730276584625, -4.861224889755249, 652.2225605249405, 245.8499050140381]"
argo_04480.png,"[411.8208379149437, 114.42753195762634, 453.031623005867, 169.90466952323914]"
argo_03160.png,"[397.67967689037323, -6.050806045532227, 788.6392742395401, 345.82521200180054]"
argo_01152.png,"[713.5411802530289, 193.52005004882812, 776.6072782278061, 270.95263481140137]","[277.5182776451111, 133.8754141330719, 314.74027693271637, 184.91539478302002]","[162.65119537711143, 172.3288607597351, 223.26701885461807, 241.75820589065552]","[553.3461894989014, 150.8584427833557, 610.4247438907623, 222.70001649856567]","[492.3674957752228, 162.7789306640625, 523.6337654590607, 205.18821716308594]","[155.09812405705452, 31.119627356529236, 189.13915809988976, 76.49158537387848]"
argo_01398.png,"[167.13989332318306, -5.9994471073150635, 566.6723781824112, 346.0753011703491]","[0.4420870542526245, 12.341090440750122, 147.4872658252716, 231.4721918106079]"
argo_03225.png,"[413.39038693904877, 4.035673141479492, 834.3108118772507, 339.1148614883423]"
argo_01313.png,"[120.7005825638771, -15.285061597824097, 479.89580512046814, 342.12507247924805]"
argo_02458.png,"[242.38635498285294, -13.1326425075531, 511.6988911628723, 292.2496747970581]"
argo_02824.png,"[283.27253568172455, 32.226505279541016, 312.4277824163437, 65.69181561470032]","[220.12112534046173, 40.91261923313141, 248.17601561546326, 74.67653453350067]"
argo_02490.png,"[244.43296098709106, -11.860889196395874, 506.9331570863724, 283.5193204879761]"
argo_02356.png,"[344.45962369441986, 14.938069581985474, 573.6055859327316, 296.26118659973145]"
argo_04867.png,"[11.874809503555298, -4.468549489974976, 324.6638969182968, 270.70531368255615]","[436.1957161426544, 86.90641522407532, 832.6452355384827, 338.8601589202881]"
argo_00025.png
argo_05018.png,"[234.12082868814468, -5.113438367843628, 424.273440182209, 220.2819299697876]"
argo_01839.png,"[213.1873831152916, -0.6462085247039795, 398.13456588983536, 277.45460987091064]"
argo_00137.png,"[460.6522672176361, 28.702157735824585, 635.0247378349304, 258.08695793151855]"
argo_02691.png
argo_01271.png
argo_01104.png,"[222.99171340465546, -5.452169179916382, 428.55781602859497, 275.05602836608887]"
argo_04041.png,"[46.50130984187126, -1.9309544563293457, 328.0274235010147, 273.63003730773926]","[409.21898889541626, 48.554688692092896, 670.7752006053925, 340.1212692260742]"
argo_02723.png,"[313.26876586675644, -11.408776044845581, 561.8942239284515, 297.0871353149414]","[658.9181560277939, 5.3630876541137695, 867.8901360034943, 300.7715034484863]"
argo_03375.png,"[197.32816541194916, 8.916531801223755, 448.0642646551132, 335.5600118637085]"
argo_01093.png,"[253.36971133947372, -10.870510339736938, 437.7503762245178, 312.2494697570801]"
argo_02164.png,"[408.1497846841812, 31.447677612304688, 594.3818958997726, 257.5811791419983]","[563.3655568361282, 1.1640894412994385, 858.118001461029, 269.84880924224854]"
argo_00422.png,"[357.74694842100143, 110.02520084381104, 383.8790526986122, 148.00246953964233]"
argo_00671.png,"[134.27919608354568, 171.86930179595947, 167.49958217144012, 219.20351028442383]","[577.3199316263199, 153.90339374542236, 605.1353262662888, 190.2380132675171]","[391.3565340042114, 187.75091886520386, 420.36126244068146, 226.93378686904907]","[379.18819600343704, 263.9599013328552, 434.2076733112335, 333.97692918777466]","[694.8059533834457, 226.13322257995605, 730.15937769413, 280.22608280181885]","[669.1637843847275, 87.66680002212524, 697.6504794359207, 122.49285936355591]"
argo_03768.png,"[187.5408874154091, -11.727755069732666, 472.99089908599854, 292.25860118865967]"
argo_03617.png,"[181.15210592746735, -7.530602216720581, 424.10177195072174, 311.6170263290405]"
argo_00476.png
argo_04904.png,"[332.5599483847618, -13.57735276222229, 767.7638573646545, 308.54750633239746]"
argo_03291.png,"[81.82206755876541, 12.32240080833435, 657.213588476181, 337.5175952911377]"
argo_02601.png
argo_02003.png,"[230.33733212947845, -1.4001023769378662, 416.4844363927841, 220.34072399139404]"
argo_01177.png,"[165.8399868607521, 169.89742755889893, 236.2003430724144, 240.97733974456787]","[719.955438375473, 186.12820386886597, 784.9153079986572, 263.55375051498413]","[288.08751779794693, 129.68549251556396, 323.8259167075157, 180.65686225891113]","[499.17624723911285, 156.99191451072693, 529.8052192926407, 199.76951122283936]","[560.2050288915634, 149.8689866065979, 614.8579837083817, 215.4293417930603]","[100.40601259469986, 16.292526125907898, 143.8273602128029, 72.69542276859283]"
argo_03946.png,"[461.70640432834625, -10.90769648551941, 705.9552005529404, 295.6838893890381]"
argo_01337.png,"[158.069231569767, 2.9215586185455322, 331.56536704301834, 226.2476348876953]","[384.76801162958145, -10.377026796340942, 819.8665018081665, 340.888466835022]"
argo_02079.png,"[376.69703418016434, -9.886922836303711, 596.9198369979858, 256.51790857315063]"
argo_03042.png,"[308.6508522629738, -9.240070581436157, 560.551317691803, 277.7354907989502]"
argo_00973.png,"[365.39989018440247, -19.76767659187317, 596.5177083015442, 295.2396297454834]"
argo_04633.png,"[150.4012099802494, -4.421020746231079, 421.3108460903168, 262.10233211517334]"
argo_03780.png,"[192.61643874645233, -7.1065449714660645, 478.83535611629486, 323.2431149482727]"
argo_00134.png,"[405.95876866579056, 29.098684787750244, 577.1870255470276, 254.478120803833]"
argo_04144.png,"[89.79017132520676, 13.476437330245972, 654.9922091960907, 342.01812744140625]"
argo_00311.png,"[308.4155560731888, 2.645934820175171, 522.9974858760834, 311.7791175842285]"
argo_00332.png,"[265.39050883054733, -13.325310945510864, 477.4999325275421, 293.8710594177246]"
argo_02175.png,"[426.0012192130089, 37.889957427978516, 610.9240961074829, 255.3018593788147]","[570.4399168491364, 3.916550874710083, 857.9224345684052, 271.0145616531372]"
argo_04653.png,"[654.3199925422668, -3.1187063455581665, 841.345468044281, 153.66759538650513]","[328.82424914836884, 17.28498101234436, 473.7173776626587, 209.20766830444336]"
argo_03338.png,"[365.21776151657104, 0.39668798446655273, 643.9483299255371, 338.176474571228]"
argo_04799.png,"[508.76213002204895, 3.152673840522766, 593.9577264785767, 115.79716444015503]","[282.32055962085724, 155.86232900619507, 314.022553563118, 197.63558864593506]","[170.24551033973694, 181.1562466621399, 212.49913221597672, 236.90443754196167]","[44.57271461188793, 215.55032014846802, 108.58238339424133, 278.7109351158142]"
argo_02259.png,"[406.2931972146034, 4.363954067230225, 849.7554552555084, 353.40343952178955]"
argo_01200.png,"[734.5146350860596, 182.41694927215576, 799.751617193222, 258.78480434417725]","[301.24491423368454, 130.9543490409851, 336.2003329396248, 180.2406907081604]","[178.79214495420456, 168.69245052337646, 246.20291262865067, 236.50496006011963]","[572.8209768533707, 141.29849195480347, 635.279300570488, 206.84730291366577]","[511.9368597269058, 153.51773500442505, 543.7520605325699, 198.73141050338745]","[48.98540259897709, 16.562938392162323, 92.54679535329342, 70.3584086894989]"
argo_02004.png,"[228.45524257421494, -0.4416954517364502, 415.1033279299736, 223.7288475036621]"
argo_02456.png,"[409.6397987604141, 20.72295069694519, 635.6764408349991, 319.85917568206787]"
argo_03609.png,"[189.2070873081684, -3.8499462604522705, 422.5581576824188, 294.720139503479]"
argo_01253.png,"[466.1380661725998, -5.6320273876190186, 659.9374250173569, 203.95890712738037]"
argo_02788.png,"[291.35280281305313, 30.61240017414093, 320.3114646077156, 64.80704605579376]","[224.41881215572357, 40.46135902404785, 252.40696942806244, 77.38754510879517]"
argo_00479.png
argo_03341.png,"[367.9122782945633, -1.003328561782837, 638.8153861761093, 332.66575813293457]"
argo_04760.png,"[285.07277423143387, 161.39546871185303, 316.6220101714134, 202.43395328521729]","[473.00759506225586, 3.694624900817871, 547.8421165943146, 100.85059762001038]","[48.55879940837622, 218.20120096206665, 108.32567003369331, 282.65695810317993]","[179.21169498562813, 191.61853551864624, 227.66144561767578, 244.2342495918274]","[422.70147329568863, 86.9657027721405, 605.9717030525208, 286.18977069854736]"
argo_05015.png,"[238.38397824764252, -6.737151145935059, 427.66325783729553, 213.886878490448]"
argo_01790.png,"[352.1871119737625, -11.549994349479675, 530.6765660047531, 190.7130002975464]"
argo_03422.png,"[241.17322432994843, -7.349553108215332, 531.8544976711273, 292.36024618148804]","[501.6825270652771, -8.592853546142578, 856.544303894043, 334.3198227882385]"
argo_01382.png,"[11.798863172531128, -11.791677474975586, 185.57292556762695, 204.2961573600769]","[264.1692337989807, -9.380886554718018, 678.2593755722046, 308.5888981819153]","[674.4176721572876, 63.08144688606262, 856.3541326522827, 316.0343027114868]"
argo_02013.png,"[225.9389858841896, -0.29650211334228516, 411.83274906873703, 221.6886305809021]"
argo_04574.png,"[432.23098170757294, -4.283788204193115, 634.5925258398056, 298.8053369522095]"
argo_04127.png,"[377.8128140568733, 2.548474073410034, 835.7289009094238, 312.0866060256958]"
argo_03771.png,"[195.82286790013313, -7.5506651401519775, 452.54402923583984, 292.5689649581909]"
argo_02067.png,"[439.60770177841187, 10.881882905960083, 690.278238773346, 288.3100461959839]"
argo_03677.png,"[416.9283050298691, -11.145490407943726, 678.9175940752029, 288.74104499816895]","[-0.7653934359550476, -12.43527889251709, 301.7723391056061, 234.04172658920288]"
argo_00457.png,"[458.752183675766, 128.18536520004272, 478.7219965457916, 147.74102926254272]"
argo_04993.png,"[696.0359072685242, -0.798729658126831, 846.9757788181305, 189.11882400512695]","[155.79974955320358, -10.190280675888062, 576.7761416435242, 300.18218994140625]"
argo_03144.png,"[400.000952064991, -9.593746662139893, 781.531013250351, 347.32619762420654]"
argo_01714.png,"[358.8026889562607, -4.776670932769775, 629.8570786714554, 315.91126441955566]"
argo_03904.png,"[511.46433305740356, -17.313294410705566, 838.983496427536, 292.02033519744873]"
argo_02155.png,"[399.31476271152496, 47.037599086761475, 592.8017846345901, 247.61775970458984]","[568.031013250351, 3.7192583084106445, 859.0780200958252, 272.1805715560913]"
argo_02337.png,"[338.48439848423004, 18.20810079574585, 558.5708593130112, 298.3984351158142]"
argo_01873.png,"[298.76721608638763, -2.090470790863037, 481.6596739292145, 270.5326008796692]"
argo_00804.png,"[283.5432344675064, 24.476476907730103, 501.7324113845825, 283.13600063323975]"
argo_04980.png
argo_05151.png,"[89.80715999007225, -18.739253282546997, 498.61952805519104, 288.3836889266968]"
argo_00405.png
argo_00452.png,"[453.0433305501938, 122.22272872924805, 476.8531161546707, 142.64000415802002]"
argo_02099.png,"[365.59235203266144, -0.04863381385803223, 586.9916867017746, 272.6501941680908]"
argo_05107.png,"[296.5333402752876, 27.345088720321655, 443.8785630464554, 259.308500289917]"
argo_01703.png,"[354.4067351222038, 0.35320401191711426, 609.2521569728851, 312.901611328125]"
argo_04573.png,"[437.17222714424133, -9.724080562591553, 645.5664143562317, 292.16461658477783]"
argo_01073.png
argo_02269.png,"[415.5186912417412, 4.681141376495361, 849.7774450778961, 356.5574812889099]"
argo_03827.png,"[154.61679127812386, -6.126905679702759, 453.56172025203705, 308.7998914718628]"
argo_01624.png,"[232.6159256696701, 8.785200119018555, 822.1228510141373, 337.4761390686035]"
argo_02617.png,"[473.4775766134262, -9.681079387664795, 830.9873963594437, 246.7022466659546]"
argo_04131.png,"[333.4277573823929, -12.596629858016968, 821.0617402791977, 329.4719123840332]"
argo_01077.png,"[310.42072755098343, -7.346586585044861, 500.2753311395645, 158.8342809677124]"
argo_04678.png,"[581.2053092718124, -0.9949815273284912, 755.5953921079636, 203.66047382354736]"
argo_03231.png,"[408.0416171550751, -8.770962953567505, 799.447322845459, 342.9143285751343]"
argo_03213.png,"[282.60187155008316, -0.13428211212158203, 533.1940443515778, 316.4095973968506]","[532.174317240715, 29.725860357284546, 861.9861741065979, 340.2314329147339]"
argo_02626.png,"[445.78444945812225, -0.9116721153259277, 811.4039324522018, 305.5419087409973]"
argo_00356.png,"[422.05559861660004, -2.894876003265381, 582.2209132909775, 143.01602840423584]"
argo_01246.png
argo_05067.png,"[207.8192068040371, -4.96657133102417, 378.1919094324112, 211.02644205093384]"
argo_04234.png,"[313.0719518661499, 93.96546363830566, 542.3270487785339, 234.01996850967407]"
argo_02229.png,"[334.8976650238037, -9.968193769454956, 559.425968170166, 284.97230529785156]"
argo_03543.png,"[413.58167803287506, 5.035922527313232, 658.4354997873306, 311.55417680740356]","[-5.720407962799072, -17.40432858467102, 310.44060492515564, 252.08563327789307]"
argo_04255.png
argo_03073.png,"[270.4559305906296, -8.480726480484009, 533.4946737289429, 292.46888637542725]"
argo_01581.png,"[472.1192469596863, -10.720231533050537, 845.5519378185272, 285.89030742645264]"
argo_03603.png,"[184.522631585598, -6.392015218734741, 423.2920934557915, 295.63050270080566]"
argo_04864.png,"[18.03965875506401, -10.317095518112183, 343.2742602825165, 256.74739837646484]","[537.7733739614487, 2.7969002723693848, 672.3091434240341, 157.51622200012207]","[385.7959085702896, 37.734947204589844, 790.0421434640884, 349.24241065979004]"
argo_03088.png,"[312.7409337759018, -16.50224804878235, 568.4376722574234, 291.83918952941895]"
argo_00594.png,"[586.4006593227386, 122.71508574485779, 863.8657948970795, 355.4538917541504]","[352.85958313941956, -2.917991280555725, 471.2236707210541, 150.12265920639038]"
argo_04415.png,"[482.11209416389465, -16.84451937675476, 687.188770532608, 286.4455461502075]"
argo_01602.png,"[469.56287920475006, -10.207457542419434, 848.4366258382797, 290.50108909606934]"
argo_01012.png,"[371.43283867836, -18.516329526901245, 600.213830947876, 297.52899169921875]"
argo_01872.png,"[294.1542909145355, -5.430314540863037, 486.3712478876114, 279.2531704902649]"
argo_01052.png
argo_04498.png
argo_01644.png,"[361.4594361782074, 6.498295068740845, 574.5453963279724, 243.93939971923828]"
argo_01752.png,"[191.7846686244011, -5.883961915969849, 473.1788306236267, 256.4086675643921]"
argo_04547.png,"[262.6452169418335, -5.268234014511108, 494.8406890630722, 276.1531591415405]"
argo_02855.png,"[289.77378594875336, 29.400857090950012, 320.68704771995544, 66.09300434589386]","[221.1146377325058, 37.29830503463745, 249.25025916099548, 74.64878439903259]"
argo_04987.png
argo_04608.png,"[271.5744082927704, -13.709167242050171, 541.654424905777, 299.257493019104]"
argo_04024.png,"[128.05781975388527, -13.56885552406311, 388.91286408901215, 262.2533082962036]"
argo_01082.png,"[321.0489380955696, -8.274260759353638, 503.7125643491745, 224.20340538024902]"
argo_00175.png,"[153.25984871387482, -5.6042397022247314, 334.38925218582153, 185.08422374725342]"
argo_03494.png,"[465.28255009651184, -12.445632219314575, 707.3410174846649, 298.2147789001465]","[-23.02954140305519, 19.930765628814697, 272.2503408193588, 360.58279037475586]"
argo_03175.png,"[318.2860848903656, -9.713469743728638, 560.7405726909637, 302.15985774993896]"
argo_03362.png,"[281.39594358205795, 3.7205886840820312, 546.6175074577332, 337.53772258758545]"
argo_02101.png,"[361.4507827758789, 1.7423415184020996, 585.8238337039948, 270.71239471435547]"
argo_03790.png,"[189.03095239400864, -5.650137662887573, 468.95352697372437, 312.61412143707275]"
argo_00302.png,"[287.865150809288, 41.63350582122803, 537.018695473671, 342.24703788757324]"
argo_02558.png
argo_04729.png,"[272.9795426726341, 156.51374101638794, 303.9725175499916, 198.00631284713745]","[432.28860318660736, 10.41103720664978, 496.73639500141144, 104.8015558719635]","[558.7625576257706, 167.07794308662415, 593.533658862114, 211.286723613739]","[44.4784179776907, 217.14797258377075, 94.83097542822361, 276.6106152534485]"
argo_00975.png,"[369.3247171640396, -19.930025339126587, 594.0764816999435, 302.2413110733032]"
argo_00782.png,"[163.67527464032173, -6.081501245498657, 551.6595395803452, 344.2451763153076]"
argo_01360.png,"[299.43632769584656, -14.394310712814331, 707.0433404445648, 314.80533599853516]","[73.32297575473785, 4.009408950805664, 258.4501238465309, 210.01647233963013]","[708.037819981575, 124.27418947219849, 856.6917171478271, 347.1387219429016]"
argo_01512.png,"[376.3152918815613, 5.193432569503784, 628.5101511478424, 294.7700071334839]"
argo_02991.png,"[393.5450303554535, -5.4364728927612305, 794.4788446426392, 341.9839668273926]"
argo_01701.png,"[360.85547959804535, -0.19498586654663086, 610.9606949090958, 311.4479398727417]"
argo_00464.png
argo_01006.png,"[371.18550407886505, -18.17041039466858, 602.3049510717392, 295.95481395721436]"
argo_01994.png,"[233.03922975063324, -5.4612135887146, 420.1908413171768, 210.0039839744568]"
argo_02658.png,"[438.04398107528687, 6.087605953216553, 774.3810632228851, 331.4152693748474]"
argo_01375.png,"[32.10413536429405, 6.113001108169556, 213.75817680358887, 219.67995643615723]","[284.83600187301636, -16.288025379180908, 663.0852782726288, 335.5354857444763]","[672.7014988660812, 98.65691542625427, 855.8244426250458, 347.1400308609009]"
argo_04983.png
argo_02778.png,"[224.70699590444565, 41.27446532249451, 252.66710597276688, 76.97795033454895]","[290.87813824415207, 31.943580508232117, 320.516244828701, 66.2586361169815]"
argo_00275.png,"[358.91141641139984, -10.430231094360352, 591.6769441366196, 267.4417304992676]"
argo_00588.png,"[570.4846600294113, 111.31551504135132, 855.3220362663269, 354.7786831855774]","[340.4905371069908, -4.505338668823242, 467.3490334749222, 145.83142518997192]"
argo_01987.png,"[233.95577776432037, -4.093190431594849, 423.70264649391174, 209.01570796966553]"
argo_00011.png
argo_00853.png,"[349.7180926799774, -17.386422157287598, 584.2006590366364, 294.357054233551]"
argo_03972.png,"[122.02232614159584, 5.809890031814575, 486.06512105464935, 278.1715965270996]"
argo_05059.png,"[201.79758408665657, -4.0953147411346436, 385.7722898721695, 205.23053169250488]"
argo_01915.png,"[277.00541085004807, 49.08289074897766, 368.65278047323227, 161.53544783592224]","[654.853449344635, 20.682395696640015, 759.0085484981537, 143.5662567615509]"
argo_01510.png,"[378.81078040599823, -4.619160890579224, 635.939809679985, 290.18038272857666]"
argo_04140.png
argo_01711.png,"[358.1792367696762, 0.0020599365234375, 617.0562533140182, 322.0857310295105]"
argo_00358.png,"[427.5688339471817, -2.5871944427490234, 586.2735561132431, 149.23380732536316]"
argo_03791.png,"[190.94024926424026, -5.423845052719116, 469.5613012313843, 310.1397514343262]"
argo_04817.png,"[456.1357511281967, -3.832211494445801, 610.4729484319687, 203.048415184021]"
argo_01371.png,"[47.14986325800419, 8.656657934188843, 226.51988369226456, 218.69792461395264]","[297.7165912389755, -15.157409906387329, 683.0120786428452, 339.96256828308105]","[675.6414668560028, 112.691091299057, 857.9901347160339, 354.2182731628418]"
argo_04295.png,"[280.0638286471367, 7.827782928943634, 350.52334266901016, 88.02677392959595]","[159.04522082209587, 159.1267490386963, 199.2933912575245, 212.27530002593994]","[572.790689945221, 168.6024570465088, 600.6629934310913, 202.75976657867432]","[40.707141168415546, 201.8155002593994, 102.54108691215515, 260.84328174591064]"
argo_03482.png,"[486.2149267196655, -5.634602308273315, 742.2278707027435, 329.60962772369385]","[20.61646381020546, 12.256922721862793, 297.4332686662674, 347.8589057922363]"
argo_01550.png,"[347.0104430913925, -5.831787586212158, 548.2173179388046, 238.41235399246216]"
argo_04017.png,"[113.21921995282173, -6.524001359939575, 382.1238627433777, 270.7647514343262]"
argo_04218.png
argo_04849.png,"[459.9918090105057, 32.0786190032959, 621.4533015489578, 243.48906755447388]"
argo_04361.png,"[581.3866235017776, 160.5666983127594, 613.4911533594131, 197.2492218017578]","[681.6103801727295, 183.85167360305786, 723.5913944244385, 233.1601595878601]","[699.1596837043762, 202.97037363052368, 764.2415153980255, 258.8080859184265]","[259.29360151290894, 2.428201138973236, 315.72890269756317, 68.2222330570221]"
argo_00140.png,"[523.7269676923752, 40.052794218063354, 704.6431411504745, 263.2331085205078]"
argo_02294.png,"[445.3288223743439, 10.360397100448608, 852.3705134391785, 342.1108675003052]","[157.29340314865112, 10.418332815170288, 762.1964619159698, 334.91447925567627]"
argo_02568.png
argo_01461.png,"[250.21888029575348, -3.125084638595581, 522.5006787776947, 252.21665382385254]"
argo_02985.png,"[397.5851002931595, -4.491863250732422, 797.0568968057632, 337.02818870544434]"
argo_03202.png,"[285.8878992795944, 1.2050414085388184, 527.5952421426773, 304.3918204307556]"
argo_02943.png,"[74.74567145109177, -14.338016510009766, 478.77910900115967, 346.9577693939209]"
argo_00871.png,"[367.48536014556885, -14.977551698684692, 593.0706000328064, 292.0907163619995]"
argo_03819.png,"[163.98772609233856, -4.7625732421875, 469.5738741159439, 291.3335394859314]"
argo_00296.png,"[370.4978385567665, 22.348326444625854, 606.0467331409454, 334.357008934021]"
argo_03295.png,"[599.1911005973816, 3.8754594326019287, 844.1098737716675, 253.02912712097168]"
argo_02589.png
argo_04700.png,"[250.8156087398529, 72.54383504390717, 341.78302454948425, 181.5919017791748]","[564.2065148353577, 166.15246295928955, 594.3416321277618, 206.468768119812]","[142.98398435115814, 155.1661777496338, 184.96734011173248, 205.55527210235596]","[718.3842859268188, 215.1305866241455, 759.2137868404388, 266.06041431427]"
argo_04122.png,"[370.5291689634323, 4.445697069168091, 835.1516171693802, 319.27857398986816]"
argo_00759.png,"[191.38872456550598, 9.165376424789429, 541.3544063568115, 350.5797815322876]"
argo_02183.png,"[436.16349494457245, 42.01752305030823, 624.0511547327042, 271.76369190216064]","[571.844567656517, 8.790446519851685, 864.2930693626404, 280.01970291137695]"
argo_00041.png
argo_01933.png,"[277.6228311061859, 51.34783387184143, 365.1891543865204, 156.10663533210754]","[651.8545364141464, 25.646531581878662, 758.1672850847244, 147.90003061294556]"
argo_03759.png
argo_03281.png,"[125.77692288160324, 10.766440629959106, 697.8724646568298, 333.2911205291748]"
argo_01590.png,"[476.65597128868103, -11.382018327713013, 776.7180926799774, 278.32064151763916]"
argo_02226.png,"[340.0007290840149, -8.563477993011475, 562.11137342453, 280.5330777168274]"
argo_04829.png,"[456.8013504743576, 5.064847469329834, 611.3603802919388, 218.15536737442017]"
argo_02218.png,"[331.4877154827118, -11.284546852111816, 550.7932322025299, 281.59812927246094]"
argo_02859.png,"[290.8383071422577, 29.566920697689056, 320.6104905605316, 65.43543934822083]","[221.83057951927185, 37.90314048528671, 251.24395215511322, 73.79417896270752]"
argo_03502.png,"[383.85428869724274, -6.74311637878418, 643.4039291143417, 315.3650379180908]","[-9.628895282745361, -16.242470741271973, 286.6626332998276, 230.00905752182007]"
argo_03382.png,"[163.28920564055443, 2.1625900268554688, 440.6422414779663, 328.95122051239014]","[409.799072265625, 5.1458823680877686, 750.0680568218231, 313.2878065109253]"
argo_03222.png,"[408.0107194185257, 5.3563392162323, 833.2526534795761, 332.99084186553955]"
argo_00335.png,"[235.4794128537178, -12.499608993530273, 450.5760419368744, 272.57951259613037]"
argo_03640.png,"[164.34915834665298, -8.065252304077148, 432.49236536026, 316.2595224380493]","[289.17906814813614, 310.5313539505005, 360.80159944295883, 360.42271614074707]","[561.0477175712585, -17.21635937690735, 862.6783444881439, 293.98972034454346]"
argo_02841.png,"[287.1460785269737, 32.31599450111389, 315.8943608403206, 65.83447694778442]","[219.9793877005577, 38.35423171520233, 248.6558467745781, 73.65521371364594]"
argo_00234.png,"[218.49662721157074, 22.4925434589386, 383.8648763895035, 226.82476043701172]"
argo_01774.png,"[51.54189124703407, 160.685852766037, 303.3025151491165, 357.13282585144043]"
argo_00483.png,"[201.46632421016693, 52.04294443130493, 276.85089671611786, 179.07768487930298]"
argo_01650.png,"[391.4981698393822, 10.966876745223999, 604.1117305755615, 248.63463878631592]"
argo_01868.png,"[287.27224004268646, -7.289632558822632, 478.99895632267, 279.72968101501465]"
argo_04266.png
argo_04161.png,"[154.78651249408722, 10.861197710037231, 770.3106554746628, 340.83486557006836]"
argo_01055.png
argo_01909.png,"[275.6563454270363, 54.12834048271179, 362.8366251587868, 168.41426253318787]","[651.3862855434418, 24.975464344024658, 757.896942615509, 145.21663069725037]"
argo_01529.png,"[487.66778206825256, -13.720582723617554, 743.1687500476837, 280.3385639190674]"
argo_03985.png,"[120.05657854676247, 0.0607144832611084, 486.1781243085861, 257.69389629364014]"
argo_01952.png,"[235.92610657215118, -1.22048020362854, 426.46511793136597, 237.7992868423462]"
argo_02106.png,"[364.1528076529503, -2.154747247695923, 580.0905983448029, 280.9480047225952]"
argo_00250.png,"[216.4105464220047, 26.53195023536682, 386.49917566776276, 230.22902011871338]"
argo_02555.png,"[294.37999200820923, -7.70140528678894, 595.3652787208557, 245.65781593322754]"
argo_00592.png,"[573.7146188020706, 109.34331893920898, 858.3858497142792, 354.32852268218994]","[350.6188609600067, -5.056639909744263, 469.2035593986511, 142.21795320510864]"
argo_00291.png,"[404.82196611166, 9.086616039276123, 651.390052318573, 314.79503631591797]"
argo_04341.png,"[580.8269010782242, 160.28189063072205, 612.2031198740005, 196.56832695007324]","[681.6131798028946, 183.91106843948364, 723.1155081987381, 233.35967302322388]","[699.4648433923721, 202.37717628479004, 763.5807517766953, 258.16025733947754]","[257.48542219400406, 2.602939009666443, 313.95788210630417, 69.24347341060638]"
argo_00451.png,"[494.2625399827957, 228.93203258514404, 508.6987565755844, 242.7773380279541]","[447.3332048654556, 120.28349161148071, 473.45538318157196, 143.4831190109253]"
argo_04567.png,"[440.160297870636, -12.222193479537964, 695.3467910289764, 270.84689140319824]"
argo_00035.png
argo_01386.png,"[9.08808945119381, -8.11339259147644, 179.27151799201965, 204.83742713928223]","[246.53762114048004, -1.7588531970977783, 650.0828286409378, 309.1828680038452]","[653.0792982578278, 17.66103744506836, 854.5056641101837, 310.1469397544861]"
argo_01874.png,"[303.51052767038345, -1.0875821113586426, 482.93447279930115, 269.1062664985657]"
argo_04403.png,"[413.4397367835045, -1.2958502769470215, 612.1522175073624, 269.7030472755432]"
argo_04488.png,"[398.5544340610504, 141.18356466293335, 439.5340460538864, 195.44881582260132]"
argo_03233.png,"[409.01313972473145, -7.815173864364624, 798.4003629684448, 345.4250907897949]"
argo_02022.png,"[433.71768712997437, 6.5407490730285645, 680.0014581680298, 276.4838433265686]"
argo_04874.png,"[4.422270357608795, -7.339006662368774, 353.2478409409523, 266.7907476425171]"
argo_01335.png,"[170.27938586473465, 3.10588002204895, 342.3930130600929, 221.465106010437]","[392.79722368717194, 4.775286912918091, 835.5627046823502, 322.05236434936523]","[101.73413169384003, 33.440526723861694, 375.1467262506485, 336.3569927215576]"
argo_00496.png,"[521.963913321495, -8.409154415130615, 674.6078943014145, 187.76673316955566]","[251.0442367196083, 50.246835350990295, 350.0425698161125, 198.3269762992859]"
argo_04757.png,"[285.03464835882187, 160.68292379379272, 317.30511993169785, 202.24034070968628]","[483.64171028137207, 4.225407242774963, 558.0288000106812, 94.32440757751465]","[425.5365060567856, 94.27986145019531, 611.1744848489761, 268.5034132003784]","[48.756583735346794, 217.62905359268188, 109.23589342832565, 281.9531464576721]","[178.98945525288582, 191.77180767059326, 227.83514994382858, 244.9104881286621]"
argo_05125.png,"[304.31677025556564, -4.8939049243927, 447.3986144065857, 228.9048671722412]"
argo_01565.png,"[473.48617911338806, -12.99383282661438, 765.5242550373077, 270.2513122558594]"
argo_00316.png,"[307.1251301765442, 5.996689796447754, 511.12104749679565, 309.5190668106079]"
argo_05051.png,"[195.6470384001732, -2.180013656616211, 384.351223051548, 200.0792956352234]"
argo_01836.png,"[205.70012855529785, -8.901060819625854, 406.1438751220703, 277.09081649780273]"
argo_01017.png,"[366.9257904291153, -17.84782648086548, 597.7125395536423, 301.3044047355652]"
argo_00083.png,"[307.85333943367004, 34.96947169303894, 454.8823821544647, 251.30547523498535]"
argo_03652.png,"[177.25466442108154, -6.354131698608398, 439.7997055053711, 292.6180386543274]","[548.9686877727509, -13.406013250350952, 857.6911342144012, 296.41825675964355]"
argo_02599.png
argo_04247.png
argo_02168.png,"[419.2778055667877, 33.26914429664612, 602.1044466495514, 265.12640476226807]","[563.885422706604, 1.8322384357452393, 861.4551606178284, 274.95723724365234]"
